Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Government and government enterprises,Idaho,Millions of current dollars,4428.7,4658.4,4987,5317.7,5574.6,5856.2,6131.7,6537.3,6917.9,7293.9,7561.3,7866,8001.2,7993.1,7978.1,8191,8383.1,8517.5,8991.6,9262.1,9703.5,10219.5,10604.6,11020.4,11496.1,
Federal civilian,Idaho,Millions of current dollars,927.6,955.4,981,1049.6,1077.9,1135.8,1206.1,1265.2,1282.2,1357.3,1402.7,1426.1,1476.6,1566.6,1595.7,1602.5,1574.6,1644.6,1765.2,1818.2,1898.8,2000.9,2053.1,2142,2211.4,
Military,Idaho,Millions of current dollars,271.9,285.4,297.7,308.5,331.4,394.1,450.5,491.2,522.4,528.5,557.4,593.7,623.2,618.8,585.1,583.1,572.8,558.1,537.5,571.2,568.9,583.5,600.5,630.8,682.8,
State and local,Idaho,Millions of current dollars,3229.3,3417.6,3708.3,3959.7,4165.3,4326.4,4475,4780.9,5113.2,5408.2,5601.3,5846.2,5901.4,5807.7,5797.4,6005.4,6235.6,6314.8,6688.9,6872.7,7235.7,7635.1,7951.1,8247.6,8602.0,
Natural resources and mining,Idaho,Millions of current dollars,1850.4,1973,1980.8,2001.6,2083.5,2117.6,1987.7,2750.2,2815.4,2840.7,3496.2,3859.5,3042,3830.8,4707.6,4158.7,4870.8,5412.6,4462.4,4469.2,3759.8,4076.0,4063.8,4178.5,4601.7,
Trade,Idaho,Millions of current dollars,4285.9,4632.5,4854.3,5086.3,5122.9,5300.4,5676.4,6088.2,6737.9,7345.7,7686.3,7872.7,7260,7414.8,7460.3,7895.9,8594.9,8985.7,9551.2,10125.7,10587.6,11212.8,12346.7,12959.4,15355.1,
Transportation and utilities,Idaho,Millions of current dollars,1398.4,1470.2,1555.4,1609.6,1604.9,1676.6,1680.5,1838.1,1922.3,2158.7,2174.3,2353.7,2397.3,2676,2767.9,2919,3021.4,3117.7,3243.7,3291.3,3474.5,3583.1,3710.3,3702.1,4354.1,
Manufacturing and information,Idaho,Millions of current dollars,4861.3,4838,6318.1,8366.7,6272.9,6126,6499,7224.5,8060.9,7020.1,6869.9,7883.8,7812.2,8104.1,8113,8360.2,8457.6,8665.8,8566.5,8846.9,9149.7,10068.1,10628.4,10588.3,11627.8,
Private goods-producing industries 2/,Idaho,Millions of current dollars,7933.4,8090.5,9662.2,11819.4,9855.3,9559.3,9887.4,11366.5,12814.2,12329.4,13138.4,13718.1,12236.5,12956.6,13786.3,13687.9,14746.4,15763.1,14805.5,15246,15005.8,16437.3,17345.6,17952.6,19621.6,
Private services-providing industries 3/,Idaho,Millions of current dollars,17134.8,18310.9,19590.7,20946,22059.1,23257.7,24471.5,26424.1,28910.8,31502.5,33234.8,34616.7,33826.4,34637.9,35176.7,36445.1,38706.3,40294.5,42102.8,44329.3,47021.1,50738.6,54897,56954.8,65165.1,
